"PVWatts Hourly PV Performance Data"
"Requested Location","52242, USA"
"Location","Lat, Lng: 41.65, -91.54"
"Latitude (DD)","41.65"
"Longitude (DD)","-91.54"
"Elevation (m)","207.75999450684"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","30"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","13","18","0","0","-4","3.7","0.87","0","-4","0","0"
"1","13","19","0","0","-4","3.8","0.87","0","-4","0","0"
"1","13","20","0","0","-4","3.6","0.87","0","-4","0","0"
"1","13","21","0","0","-4","3.5","0.87","0","-4","0","0"
"1","13","22","0","0","-5","3.6","0.87","0","-5","0","0"
"1","13","23","0","0","-5","3.9","0.87","0","-5","0","0"
"1","14","0","0","0","-5","4.1","0.87","0","-5","0","0"
"1","14","1","0","0","-6","4.4","0.87","0","-6","0","0"
"1","14","2","0","0","-6","4.5","0.87","0","-6","0","0"
"1","14","3","0","0","-6","4.7","0.87","0","-6","0","0"
"1","14","4","0","0","-6","5.2","0.87","0","-6","0","0"
"1","14","5","0","0","-7","5.5","0.87","0","-7","0","0"
"1","14","6","0","0","-7","5.6","0.87","0","-7","0","0"
"1","14","7","0","0","-7","5.9","0.87","0","-7","0","0"
"1","14","8","483","52","-7","6.4","0.87","255.953","-3.725","934.086","885.133"
"1","14","9","722","79","-7","6.7","0.87","561.606","0.054","2148.579","2056.592"
"1","14","10","848","88","-7","6.9","0.87","766.49","2.427","2900.058","2781.443"
"1","14","11","912","88","-7","7","0.87","890.395","3.83","3334.776","3200.757"
"1","14","12","916","90","-7","7","0.87","911.517","4.084","3406.517","3269.956"
"1","14","13","898","85","-7","7.1","0.87","845.9","3.191","3182.595","3053.969"
"1","14","14","839","75","-7","6.9","0.87","691.771","1.513","2633.986","2524.799"
"1","14","15","708","57","-8","6.4","0.87","465.89","-1.967","1784.356","1705.275"
"1","14","16","376","25","-8","5.6","0.87","168.705","-5.95","414.012","383.488"
"1","14","17","0","0","-9","4.8","0.87","0","-9","0","0"
"1","14","18","0","0","-10","4.3","0.87","0","-10","0","0"
"1","14","19","0","0","-11","4.2","0.87","0","-11","0","0"
"1","14","20","0","0","-11","4","0.87","0","-11","0","0"
"1","14","21","0","0","-11","3.7","0.87","0","-11","0","0"
"1","14","22","0","0","-11","3.6","0.87","0","-11","0","0"
"1","14","23","0","0","-11","3.7","0.87","0","-11","0","0"
"1","15","0","0","0","-11","3.7","0.87","0","-11","0","0"
"1","15","1","0","0","-11","3.5","0.87","0","-11","0","0"
"1","15","2","0","0","-12","3.1","0.87","0","-12","0","0"
"1","15","3","0","0","-12","2.8","0.87","0","-12","0","0"
"1","15","4","0","0","-12","2.4","0.87","0","-12","0","0"
"1","15","5","0","0","-12","1.9","0.87","0","-12","0","0"
"1","15","6","0","0","-13","1.4","0.87","0","-13","0","0"
"1","15","7","0","0","-12","1.1","0.87","0","-12","0","0"
"1","15","8","548","45","-11","1.1","0.87","275.821","-2.841","1006.082","954.579"
"1","15","9","755","69","-9","1.2","0.87","571.024","7.702","2129.539","2038.227"
"1","15","10","847","83","-7","1.6","0.87","761.172","13.287","2773.871","2659.727"
"1","15","11","888","90","-5","2","0.87","873.91","16.384","3132.811","3005.949"
"1","15","12","896","90","-3","2.4","0.87","896.128","17.28","3198.214","3069.035"
"1","15","13","871","85","-2","2.8","0.87","826.086","15.404","2978.805","2857.4"
"1","15","14","803","75","-2","3.1","0.87","668.746","11.406","2460.321","2357.287"
"1","15","15","669","57","-3","2.7","0.87","446.628","6.577","1660.55","1585.856"
"1","15","16","338","25","-4","2.3","0.87","157.679","-0.772","408.626","378.293"
"1","15","17","0","0","-5","2.8","0.87","0","-5","0","0"
"1","15","18","0","0","-5","3.5","0.87","0","-5","0","0"
"1","15","19","0","0","-5","3.9","0.87","0","-5","0","0"
"1","15","20","0","0","-6","4.1","0.87","0","-6","0","0"
"1","15","21","0","0","-6","4.2","0.87","0","-6","0","0"
"1","15","22","0","0","-6","4.3","0.87","0","-6","0","0"
"1","15","23","0","0","-5","4.5","0.87","0","-5","0","0"
"1","16","0","0","0","-5","4.6","0.87","0","-5","0","0"
"1","16","1","0","0","-5","4.8","0.87","0","-5","0","0"
"1","16","2","0","0","-5","4.8","0.87","0","-5","0","0"
"1","16","3","0","0","-5","4.7","0.87","0","-5","0","0"
"1","16","4","0","0","-5","4.6","0.87","0","-5","0","0"
"1","16","5","0","0","-5","4.3","0.87","0","-5","0","0"
"1","16","6","0","0","-5","4","0.87","0","-5","0","0"
"1","16","7","0","0","-4","4","0.87","0","-4","0","0"
"1","16","8","0","30","-3","4.1","0.87","27.132","-2.54","91.226","72.139"
"1","16","9","57","113","-1","4.6","0.87","157.08","1.511","573.17","537.006"
"1","16","10","504","119","1","5","0.87","543.095","9.269","1999.847","1913.13"
"1","16","11","455","156","2","4.8","0.87","588.549","11.178","2141.353","2049.622"
"1","16","12","7","160","3","4.2","0.87","161.916","5.723","573.928","537.737"
"1","16","13","95","184","2","3.3","0.87","276.567","7.336","999.3","948.037"
"1","16","14","17","129","1","1.9","0.87","139.407","4.466","498.373","464.86"
"1","16","15","194","85","0","0.8","0.87","212.737","6.862","771.299","728.115"
"1","16","16","18","27","0","0.6","0.87","35.353","1.108","93.947","74.764"
"1","16","17","0","0","0","0.5","0.87","0","0","0","0"
"1","16","18","0","0","0","0.4","0.87","0","0","0","0"
"1","16","19","0","0","0","0.2","0.87","0","0","0","0"
"1","16","20","0","0","0","0.1","0.87","0","0","0","0"
"1","16","21","0","0","-1","0.2","0.87","0","-1","0","0"
"1","16","22","0","0","-1","0.6","0.87","0","-1","0","0"
"1","16","23","0","0","-1","1.2","0.87","0","-1","0","0"
"1","17","0","0","0","-2","1.9","0.87","0","-2","0","0"
"1","17","1","0","0","-3","2.4","0.87","0","-3","0","0"
"1","17","2","0","0","-3","2.5","0.87","0","-3","0","0"
"1","17","3","0","0","-4","2.2","0.87","0","-4","0","0"
"1","17","4","0","0","-4","2.2","0.87","0","-4","0","0"
"1","17","5","0","0","-5","2.5","0.87","0","-5","0","0"
"1","17","6","0","0","-5","2.9","0.87","0","-5","0","0"
"1","17","7","0","0","-6","3.6","0.87","0","0","0","0"
"1","17","8","78","69","-6","4.5","0.87","116.83","-4.123","418.358","387.68"
"1","17","9","359","150","-6","5.3","0.87","411.702","0.038","1559.407","1488.297"
"1","17","10","518","181","-6","6","0.87","625.263","2.45","2353.087","2253.854"
"1","17","11","45","185","-6","6.7","0.87","236.445","-3.051","878.721","831.73"
"1","17","12","142","206","-7","7.1","0.87","360.302","-2.68","1354.851","1290.989"
"1","17","13","57","179","-7","7.3","0.87","239.069","-4.191","894.513","846.962"
"1","17","14","789","84","-7","7.3","0.87","678.086","1.017","2583.516","2476.117"
"1","17","15","672","62","-8","7.1","0.87","457.106","-2.492","1755.143","1677.097"
"1","17","16","360","28","-8","6.5","0.87","171.512","-5.971","503.532","469.835"
"1","17","17","0","0","-9","5.7","0.87","0","-9","0","0"
"1","17","18","0","0","-11","5","0.87","0","-11","0","0"
"1","17","19","0","0","-12","4.5","0.87","0","-12","0","0"
"1","17","20","0","0","-13","4.3","0.87","0","-13","0","0"
"1","17","21","0","0","-13","4.1","0.87","0","-13","0","0"
"1","17","22","0","0","-14","3.8","0.87","0","-14","0","0"
"1","17","23","0","0","-14","3.5","0.87","0","-14","0","0"
"1","18","0","0","0","-14","3.3","0.87","0","-14","0","0"
"1","18","1","0","0","-14","3.3","0.87","0","-14","0","0"
"1","18","2","0","0","-14","3.4","0.87","0","-14","0","0"
"1","18","3","0","0","-14","3.3","0.87","0","-14","0","0"
"1","18","4","0","0","-14","3","0.87","0","-14","0","0"
"1","18","5","0","0","-13","2.9","0.87","0","-13","0","0"
"1","18","6","0","0","-13","3","0.87","0","-13","0","0"
"1","18","7","0","0","-12","3.2","0.87","0","0","0","0"
"1","18","8","0","28","-11","3.4","0.87","25.312","-10.523","87.832","68.865"
"1","18","9","22","109","-9","3.7","0.87","121.812","-6.792","452.77","420.873"
"1","18","10","266","159","-7","4","0.87","397.782","-0.082","1499.522","1430.534"
"1","18","11","203","198","-7","4.6","0.87","399.68","-0.614","1499.474","1430.487"
"1","18","12","48","193","-7","5.1","0.87","248.548","-3.284","924.593","875.977"
"1","18","13","168","189","-8","5.5","0.87","355.095","-2.931","1340.896","1277.529"
"1","18","14","694","111","-8","5.9","0.87","642.485","0.794","2445.771","2343.253"
"1","18","15","645","69","-9","6.1","0.87","451.532","-2.958","1736.003","1658.635"
"1","18","16","422","28","-11","5.9","0.87","194.863","-8.509","599.147","562.063"
"1","18","17","0","0","-13","5.5","0.87","0","-13","0","0"
"1","18","18","0","0","-14","5.3","0.87","0","-14","0","0"
"1","18","19","0","0","-15","5.2","0.87","0","-15","0","0"
"1","18","20","0","0","-15","5.1","0.87","0","-15","0","0"
"1","18","21","0","0","-16","4.8","0.87","0","-16","0","0"
"1","18","22","0","0","-17","4.8","0.87","0","-17","0","0"
"1","18","23","0","0","-17","4.9","0.87","0","-17","0","0"
"1","19","0","0","0","-17","4.6","0.87","0","-17","0","0"
"1","19","1","0","0","-18","4.2","0.87","0","-18","0","0"
"1","19","2","0","0","-19","3.9","0.87","0","-19","0","0"
"1","19","3","0","0","-20","3.7","0.87","0","-20","0","0"
"1","19","4","0","0","-20","3.4","0.87","0","-20","0","0"
"1","19","5","0","0","-21","3.2","0.87","0","-21","0","0"
"1","19","6","0","0","-21","3.3","0.87","0","-21","0","0"
"1","19","7","0","0","-20","3.8","0.87","0","0","0","0"
"1","19","8","685","39","-18","4.3","0.87","328.517","-12.571","1247.14","1187.095"
"1","19","9","865","58","-17","4.6","0.87","624.51","-6.966","2450.834","2348.137"
"1","19","10","945","70","-15","4.9","0.87","824.806","-2.268","3168.042","3039.932"
"1","19","11","980","76","-14","5.1","0.87","933.324","0.033","3536.208","3333.333"
"1","19","12","984","79","-13","5.3","0.87","958.49","1.058","3613.408","3333.333"
"1","19","13","963","76","-13","5.4","0.87","898.597","0.03","3411.389","3274.656"
"1","19","14","910","67","-13","5.3","0.87","743.623","-2.072","2863.699","2746.372"
"1","19","15","796","52","-14","4.7","0.87","513.049","-5.872","1998.585","1911.913"
"1","19","16","517","26","-16","3.5","0.87","223.225","-12.051","714.778","673.596"
"1","19","17","0","0","-17","2.5","0.87","0","-17","0","0"
"1","19","18","0","0","-18","2.1","0.87","0","-18","0","0"
"1","19","19","0","0","-18","2","0.87","0","-18","0","0"
"1","19","20","0","0","-19","2.1","0.87","0","-19","0","0"
"1","19","21","0","0","-19","2.2","0.87","0","-19","0","0"
"1","19","22","0","0","-20","2.2","0.87","0","-20","0","0"
"1","19","23","0","0","-20","2.2","0.87","0","-20","0","0"
"1","20","0","0","0","-20","2.1","0.87","0","-20","0","0"
"1","20","1","0","0","-20","2","0.87","0","-20","0","0"
"1","20","2","0","0","-20","2","0.87","0","-20","0","0"
"1","20","3","0","0","-21","2.1","0.87","0","-21","0","0"
"1","20","4","0","0","-21","2.2","0.87","0","-21","0","0"
"1","20","5","0","0","-21","2.4","0.87","0","-21","0","0"
"1","20","6","0","0","-21","2.4","0.87","0","-21","0","0"
"1","20","7","0","0","-20","2.4","0.87","0","0","0","0"
"1","20","8","655","41","-18","2.4","0.87","321.978","-10.784","1215.878","1156.94"
"1","20","9","836","62","-15","2.4","0.87","611.798","-1.122","2354.192","2254.919"
"1","20","10","913","75","-13","2.6","0.87","807.581","4.638","3030.182","2906.956"
"1","20","11","943","82","-12","2.7","0.87","918.335","7.679","3389.304","3253.353"
"1","20","12","919","94","-11","2.5","0.87","929.779","9.648","3402.64","3266.217"
"1","20","13","89","189","-10","2.2","0.87","277.052","-3.514","1038.914","986.247"
"1","20","14","814","84","-10","1.7","0.87","701.819","8.307","2606.581","2498.365"
"1","20","15","649","71","-10","1.2","0.87","459.083","3.414","1728.518","1651.416"
"1","20","16","299","36","-11","0.6","0.87","161.02","-5.767","515.1","480.993"
"1","20","17","0","0","-11","0.3","0.87","0","-11","0","0"
"1","20","18","0","0","-11","0.7","0.87","0","-11","0","0"
"1","20","19","0","0","-11","1.1","0.87","0","-11","0","0"
"1","20","20","0","0","-12","1.4","0.87","0","-12","0","0"
"1","20","21","0","0","-12","1.6","0.87","0","-12","0","0"
"1","20","22","0","0","-12","1.8","0.87","0","-12","0","0"
"1","20","23","0","0","-12","2","0.87","0","-12","0","0"
"1","21","0","0","0","-12","2.2","0.87","0","-12","0","0"
"1","21","1","0","0","-12","2.5","0.87","0","-12","0","0"
"1","21","2","0","0","-12","3","0.87","0","-12","0","0"
"1","21","3","0","0","-12","3.5","0.87","0","-12","0","0"
"1","21","4","0","0","-12","4.1","0.87","0","-12","0","0"
"1","21","5","0","0","-12","4.5","0.87","0","-12","0","0"
"1","21","6","0","0","-12","4.7","0.87","0","-12","0","0"
"1","21","7","0","0","-11","5","0.87","0","0","0","0"
"1","21","8","0","26","-10","5.5","0.87","23.494","-9.667","81.237","62.504"
"1","21","9","0","53","-8","5.8","0.87","47.996","-7.34","172.552","150.583"
"1","21","10","5","141","-7","5.6","0.87","141.262","-5.012","520.661","486.358"
"1","21","11","0","87","-6","5.1","0.87","79.311","-4.816","285.187","259.227"
"1","21","12","0","101","-5","4.7","0.87","93.077","-3.538","334.562","306.853"
"1","21","13","0","135","-4","4.3","0.87","129.066","-1.86","467.239","434.828"
"1","21","14","0","44","-4","3.4","0.87","39.816","-3.245","139.695","118.89"
"1","21","15","0","33","-4","2","0.87","29.829","-3.275","103.408","83.889"
"1","21","16","108","44","-5","1.2","0.87","102.639","-2.119","329.575","302.042"
"1","21","17","0","0","-5","1.2","0.87","0","-5","0","0"
"1","21","18","0","0","-5","1.4","0.87","0","-5","0","0"
"1","21","19","0","0","-5","1.5","0.87","0","-5","0","0"
"1","21","20","0","0","-5","1.7","0.87","0","-5","0","0"
"1","21","21","0","0","-5","1.8","0.87","0","-5","0","0"
"1","21","22","0","0","-5","2","0.87","0","-5","0","0"
"1","21","23","0","0","-5","2.4","0.87","0","-5","0","0"
"1","22","0","0","0","-6","3.5","0.87","0","-6","0","0"
"1","22","1","0","0","-8","4.8","0.87","0","-8","0","0"
"1","22","2","0","0","-9","5.7","0.87","0","-9","0","0"
"1","22","3","0","0","-10","6.1","0.87","0","-10","0","0"
"1","22","4","0","0","-12","6.3","0.87","0","-12","0","0"
"1","22","5","0","0","-13","5.9","0.87","0","-13","0","0"
"1","22","6","0","0","-14","5","0.87","0","-14","0","0"
"1","22","7","0","0","-14","4.4","0.87","0","0","0","0"
"1","22","8","566","49","-13","4.2","0.87","305.361","-7.879","1143.183","1086.821"
"1","22","9","808","67","-11","4.3","0.87","601.528","-0.937","2312.259","2214.473"
"1","22","10","917","76","-10","4.7","0.87","814.426","2.897","3072.402","2947.68"
"1","22","11","965","80","-8","5.5","0.87","938.048","5.432","3486.154","3333.333"
"1","22","12","974","80","-7","6.2","0.87","957.224","5.654","3550.147","3333.333"
"1","22","13","952","77","-6","6.6","0.87","897.654","5.376","3344.105","3209.756"
"1","22","14","898","68","-6","6.7","0.87","743.216","3.334","2808.773","2693.393"
"1","22","15","785","53","-6","5.9","0.87","513.935","1.039","1957.987","1872.754"
"1","22","16","515","29","-8","4.6","0.87","228.906","-4.479","754.656","712.061"
"1","22","17","0","0","-10","4","0.87","0","-10","0","0"
"1","22","18","0","0","-11","3.9","0.87","0","-11","0","0"
"1","22","19","0","0","-11","3.9","0.87","0","-11","0","0"
"1","22","20","0","0","-12","3.9","0.87","0","-12","0","0"
"1","22","21","0","0","-13","3.8","0.87","0","-13","0","0"
"1","22","22","0","0","-13","3.7","0.87","0","-13","0","0"
"1","22","23","0","0","-13","3.5","0.87","0","-13","0","0"
"1","23","0","0","0","-14","3.2","0.87","0","-14","0","0"
"1","23","1","0","0","-14","3","0.87","0","-14","0","0"
"1","23","2","0","0","-14","2.8","0.87","0","-14","0","0"
"1","23","3","0","0","-14","2.5","0.87","0","-14","0","0"
"1","23","4","0","0","-13","2","0.87","0","-13","0","0"
"1","23","5","0","0","-13","1.4","0.87","0","-13","0","0"
"1","23","6","0","0","-12","0.8","0.87","0","-12","0","0"
"1","23","7","0","0","-12","0.4","0.87","0","0","0","0"
"1","23","8","0","28","-11","0.7","0.87","25.308","-10.169","88.094","69.118"
"1","23","9","49","123","-10","0.9","0.87","162.849","-4.891","608.168","570.764"
"1","23","10","785","106","-9","0.8","0.87","753.881","15.372","2720.041","2607.805"
"1","23","11","11","170","-8","0.8","0.87","175.568","-2.365","642.493","603.873"
"1","23","12","0","101","-8","1.2","0.87","92.984","-5.306","336.242","308.473"
"1","23","13","20","170","-8","2.1","0.87","183.737","-3.621","677.969","638.092"
"1","23","14","0","37","-8","3.1","0.87","33.465","-7.334","118.522","98.468"
"1","23","15","17","92","-9","3.9","0.87","100.346","-7.235","370.461","341.48"
"1","23","16","0","29","-10","4.6","0.87","27.204","-9.576","89.189","70.174"
"1","23","17","0","0","-10","5.1","0.87","0","-10","0","0"
"1","23","18","0","0","-11","5.5","0.87","0","-11","0","0"
"1","23","19","0","0","-12","5.7","0.87","0","-12","0","0"
"1","23","20","0","0","-13","5.5","0.87","0","-13","0","0"
"1","23","21","0","0","-15","5.1","0.87","0","-15","0","0"
"1","23","22","0","0","-16","5","0.87","0","-16","0","0"
"1","23","23","0","0","-18","4.7","0.87","0","-18","0","0"
"1","24","0","0","0","-19","4.3","0.87","0","-19","0","0"
"1","24","1","0","0","-20","4.1","0.87","0","-20","0","0"
"1","24","2","0","0","-21","3.9","0.87","0","-21","0","0"
"1","24","3","0","0","-21","3.8","0.87","0","-21","0","0"
"1","24","4","0","0","-22","3.7","0.87","0","-22","0","0"
"1","24","5","0","0","-22","3.5","0.87","0","-22","0","0"
"1","24","6","0","0","-23","3.3","0.87","0","-23","0","0"
"1","24","7","0","0","-22","3.3","0.87","0","0","0","0"
"1","24","8","700","42","-19","3.5","0.87","357.084","-12.356","1363.734","1299.557"
"1","24","9","872","62","-17","3.4","0.87","638.127","-4.808","2485.633","2381.703"
"1","24","10","948","75","-15","3.1","0.87","839.984","1.824","3178.097","3049.63"
"1","24","11","982","81","-13","3","0.87","950.161","6.329","3518.129","3333.333"
"1","24","12","978","86","-12","3","0.87","980.076","7.93","3601.794","3333.333"
"1","24","13","953","83","-12","2.9","0.87","910.423","6.843","3371.339","3236.025"
"1","24","14","895","75","-12","2.8","0.87","753.903","3.897","2841.359","2724.824"
"1","24","15","782","60","-13","2.4","0.87","523.64","-1.128","2010.358","1923.269"
"1","24","16","518","32","-14","1.8","0.87","235.016","-8.209","803.718","759.384"
"1","24","17","0","0","-15","1.2","0.87","0","-15","0","0"
"1","24","18","0","0","-16","1.1","0.87","0","-16","0","0"
"1","24","19","0","0","-17","1.3","0.87","0","-17","0","0"
"1","24","20","0","0","-18","1.9","0.87","0","-18","0","0"
"1","24","21","0","0","-18","2.1","0.87","0","-18","0","0"
"1","24","22","0","0","-18","1.9","0.87","0","-18","0","0"
"1","24","23","0","0","-18","1.8","0.87","0","-18","0","0"
"1","25","0","0","0","-18","1.8","0.87","0","-18","0","0"
"1","25","1","0","0","-18","2","0.87","0","-18","0","0"
"1","25","2","0","0","-18","2.2","0.87","0","-18","0","0"
"1","25","3","0","0","-18","2.2","0.87","0","-18","0","0"
"1","25","4","0","0","-18","2.4","0.87","0","-18","0","0"
"1","25","5","0","0","-17","2.8","0.87","0","-17","0","0"
"1","25","6","0","0","-16","3.1","0.87","0","-16","0","0"
"1","25","7","0","0","-14","3.6","0.87","0","0","0","0"
"1","25","8","0","42","-12","4","0.87","38.58","-11.335","137.268","116.55"
"1","25","9","0","20","-9","4.5","0.87","18.058","-8.708","62.947","44.862"
"1","25","10","0","92","-7","5.1","0.87","84.798","-5.733","307.726","280.968"
"1","25","11","105","210","-5","5.5","0.87","316.603","-0.488","1175.428","1117.923"
"1","25","12","0","71","-4","5.6","0.87","64.397","-3.096","227.894","203.964"
"1","25","13","780","120","-4","5.8","0.87","817.166","7.295","3019.38","2896.537"
"1","25","14","718","106","-4","5.6","0.87","667.806","5.459","2499.24","2394.828"
"1","25","15","567","86","-4","5","0.87","436.218","2.647","1646.032","1571.853"
"1","25","16","259","45","-5","4.4","0.87","161.928","-2.409","546.79","511.561"
"1","25","17","0","0","-6","4.6","0.87","0","-6","0","0"
"1","25","18","0","0","-6","4.6","0.87","0","-6","0","0"
"1","25","19","0","0","-6","4.2","0.87","0","-6","0","0"
"1","25","20","0","0","-7","3.7","0.87","0","-7","0","0"
"1","25","21","0","0","-7","3.5","0.87","0","-7","0","0"
"1","25","22","0","0","-6","3.7","0.87","0","-6","0","0"
"1","25","23","0","0","-6","3.9","0.87","0","-6","0","0"
"1","26","0","0","0","-6","4","0.87","0","-6","0","0"
"1","26","1","0","0","-6","4.2","0.87","0","-6","0","0"
"1","26","2","0","0","-6","4.3","0.87","0","-6","0","0"
"1","26","3","0","0","-5","4.1","0.87","0","-5","0","0"
"1","26","4","0","0","-5","3.9","0.87","0","-5","0","0"
"1","26","5","0","0","-5","3.9","0.87","0","-5","0","0"
"1","26","6","0","0","-6","4","0.87","0","-6","0","0"
"1","26","7","0","0","-5","4.5","0.87","0","0","0","0"
"1","26","8","0","21","-4","4.9","0.87","18.958","-3.711","63.731","45.619"
"1","26","9","0","34","-3","5.2","0.87","30.737","-2.546","106.636","87.003"
"1","26","10","243","175","-2","5.4","0.87","400.494","3.792","1485.58","1417.086"
"1","26","11","802","123","0","5.6","0.87","861.584","12.183","3122.907","2996.396"
"1","26","12","803","130","0","5.8","0.87","887.783","12.262","3211.464","3081.814"
"1","26","13","830","109","0","5.6","0.87","848.141","11.998","3082.388","2957.313"
"1","26","14","802","89","0","5","0.87","711.482","10.842","2614.955","2506.442"
"1","26","15","689","68","-1","3.5","0.87","487.97","8.173","1812.177","1732.11"
"1","26","16","428","36","-3","2.2","0.87","213.337","1.875","715.524","674.316"
"1","26","17","0","0","-4","2","0.87","0","-4","0","0"
"1","26","18","0","0","-5","2.1","0.87","0","-5","0","0"
"1","26","19","0","0","-6","2.1","0.87","0","-6","0","0"
"1","26","20","0","0","-6","2.1","0.87","0","-6","0","0"
"1","26","21","0","0","-6","2.1","0.87","0","-6","0","0"
"1","26","22","0","0","-5","2.4","0.87","0","-5","0","0"
"1","26","23","0","0","-5","2.6","0.87","0","-5","0","0"
"1","27","0","0","0","-5","2.4","0.87","0","-5","0","0"
"1","27","1","0","0","-6","2.1","0.87","0","-6","0","0"
"1","27","2","0","0","-6","2","0.87","0","-6","0","0"
"1","27","3","0","0","-6","2","0.87","0","-6","0","0"
"1","27","4","0","0","-7","2.1","0.87","0","-7","0","0"
"1","27","5","0","0","-7","2.1","0.87","0","-7","0","0"
"1","27","6","0","0","-7","2.1","0.87","0","-7","0","0"
"1","27","7","0","0","-6","2.3","0.87","0","0","0","0"
"1","27","8","629","45","-5","2.6","0.87","342.715","2.419","1248.211","1188.127"
"1","27","9","820","65","-2","2.9","0.87","612.145","10.695","2260.29","2164.345"
"1","27","10","901","78","0","3","0.87","811.837","16.53","2916.944","2797.731"
"1","27","11","936","85","1","2.9","0.87","928.738","20.21","3271.876","3140.086"
"1","27","12","906","101","2","2.7","0.87","940.989","22.144","3285.397","3153.128"
"1","27","13","697","101","3","2.6","0.87","729.174","18.897","2586.984","2479.463"
"1","27","14","837","83","3","2.2","0.87","727.597","20.127","2586.872","2479.354"
"1","27","15","240","100","2","1.6","0.87","259.012","8.891","941.124","891.922"
"1","27","16","294","39","0","1.6","0.87","167.537","4.347","558.437","522.795"
"1","27","17","0","0","0","1.9","0.87","0","0","0","0"
"1","27","18","0","0","0","2.4","0.87","0","0","0","0"
"1","27","19","0","0","0","3.1","0.87","0","0","0","0"
"1","27","20","0","0","1","3.9","0.87","0","1","0","0"
"1","27","21","0","0","0","4.5","0.87","0","0","0","0"
"1","27","22","0","0","0","4.9","0.87","0","0","0","0"
"1","27","23","0","0","0","5.2","0.87","0","0","0","0"
"1","28","0","0","0","0","5.5","0.87","0","0","0","0"
"1","28","1","0","0","0","5.5","0.87","0","0","0","0"
"1","28","2","0","0","0","5.4","0.87","0","0","0","0"
"1","28","3","0","0","0","5.5","0.87","0","0","0","0"
"1","28","4","0","0","0","5.6","0.87","0","0","0","0"
"1","28","5","0","0","0","5.5","0.87","0","0","0","0"
"1","28","6","0","0","1","5.7","0.87","0","1","0","0"
"1","28","7","0","0","1","6.1","0.87","0","0","0","0"
"1","28","8","0","55","3","6","0.87","52.741","3.707","179.476","157.263"
"1","28","9","0","37","5","6.1","0.87","33.458","5.445","112.663","92.817"
"1","28","10","0","34","7","7.2","0.87","30.756","7.364","101.853","82.389"
"1","28","11","210","217","8","8.8","0.87","429.322","12.403","1535.565","1465.3"
"1","28","12","323","210","9","9.3","0.87","539.433","14.309","1924.806","1840.748"
"1","28","13","443","169","9","8.6","0.87","590.733","15.175","2113.805","2023.05"
"1","28","14","442","132","8","7.8","0.87","496.384","13.585","1795.41","1715.938"
"1","28","15","396","87","7","7.5","0.87","342.413","10.967","1247.815","1187.746"
"1","28","16","110","47","6","7.4","0.87","103.888","7.189","342.144","314.166"
"1","28","17","0","0","6","7.4","0.87","0","6","0","0"
"1","28","18","0","0","6","7.5","0.87","0","6","0","0"
"1","28","19","0","0","6","7.4","0.87","0","6","0","0"
"1","28","20","0","0","6","7.2","0.87","0","6","0","0"
"1","28","21","0","0","6","7.4","0.87","0","6","0","0"
"1","28","22","0","0","6","7.5","0.87","0","6","0","0"
"1","28","23","0","0","6","7","0.87","0","6","0","0"
"1","29","0","0","0","5","6.4","0.87","0","5","0","0"
"1","29","1","0","0","5","5.5","0.87","0","5","0","0"
"1","29","2","0","0","4","4.2","0.87","0","4","0","0"
"1","29","3","0","0","3","2.6","0.87","0","3","0","0"
"1","29","4","0","0","3","1.6","0.87","0","3","0","0"
"1","29","5","0","0","2","1.1","0.87","0","2","0","0"
"1","29","6","0","0","1","1.7","0.87","0","1","0","0"
"1","29","7","0","0","0","3.7","0.87","0","0","0","0"
"1","29","8","465","62","0","5.7","0.87","293.979","4.083","1063.195","1009.668"
"1","29","9","0","20","0","7","0.87","18.059","0.218","60.617","42.615"
"1","29","10","699","131","-1","8.1","0.87","721.994","6.903","2677.11","2566.395"
"1","29","11","0","63","-3","9","0.87","57.115","-2.426","200.733","177.766"
"1","29","12","0","51","-5","9.6","0.87","46.21","-4.558","162.311","140.705"
"1","29","13","0","89","-7","10","0.87","81.169","-6.247","293.41","267.159"
"1","29","14","5","139","-9","10.4","0.87","138.679","-7.75","516.067","481.927"
